claim_id,velocity_kmh,device_reuse_count,weather_match,claim_hour,claims_this_week,label
CLM03089,27.18,1,1,14,3,0
CLM03090,37.65,1,1,20,0,0
CLM03091,7.71,1,1,8,2,0
CLM03092,31.78,1,1,15,4,0
CLM03093,40.34,1,1,20,1,0
CLM03094,9.68,1,1,16,2,0
CLM03095,35.93,1,1,17,0,0
CLM03096,2.38,1,1,9,4,0
CLM03097,7.25,4,0,19,5,1
CLM03098,1.33,2,1,17,0,0
CLM03099,31.54,8,1,13,9,1
CLM03100,6.23,1,1,18,1,0
CLM03101,39.56,1,1,19,1,0
CLM03102,44.35,1,1,10,4,0
CLM03103,39.57,1,1,18,0,0
CLM03104,87.04,2,0,2,10,1
CLM03105,36.0,1,1,9,1,0
CLM03106,27.94,1,1,18,0,0
CLM03107,41.07,1,1,21,1,0
CLM03108,36.65,1,1,10,2,0
CLM03109,4.85,1,1,12,0,0
CLM03110,27.16,3,0,21,4,0
CLM03111,35.28,2,1,9,2,0
CLM03112,6.36,2,1,19,0,0
CLM03113,41.25,2,1,10,4,0
CLM03114,36.47,2,0,17,2,1
CLM03115,6.1,1,1,20,3,0
CLM03116,3.71,1,1,22,4,0
CLM03117,22.39,1,1,8,4,0
CLM03118,8.46,1,1,12,2,0
CLM03119,24.04,1,1,13,2,0
CLM03120,2.36,1,1,12,4,0
CLM03121,31.46,2,1,12,1,0
CLM03122,3.28,1,1,7,0,0
CLM03123,9.27,1,0,7,1,0
CLM03124,41.19,1,1,19,1,0
CLM03125,37.7,1,1,14,4,0
CLM03126,39.69,1,1,16,1,0
CLM03127,29.4,2,1,7,3,0
CLM03128,16.97,1,1,22,2,0
CLM03129,28.19,1,1,21,1,0
CLM03130,10.03,1,1,22,0,0
CLM03131,14.73,2,1,19,2,0
CLM03132,12.81,1,1,10,3,0
CLM03133,39.78,2,1,22,1,0
CLM03134,82.83,2,0,0,7,1
CLM03135,3.76,8,0,7,9,1
CLM03136,19.71,1,1,8,4,0
CLM03137,8.5,1,1,7,1,0
CLM03138,42.77,2,1,13,0,0
CLM03139,6.89,1,1,12,1,0
CLM03140,32.45,1,1,14,4,0
CLM03141,25.06,1,0,8,0,0
CLM03142,18.45,1,1,12,2,0
CLM03143,6.46,1,1,19,0,0
CLM03144,36.62,1,1,14,0,0
CLM03145,3.33,1,0,19,2,0
CLM03146,17.4,2,1,22,4,0
CLM03147,44.11,1,1,11,3,0
CLM03148,16.21,1,1,12,3,0
CLM03149,39.69,1,1,16,1,0
CLM03150,39.59,4,1,4,8,1
CLM03151,18.26,2,1,21,3,0
CLM03152,20.86,1,1,11,4,0
CLM03153,9.76,1,1,18,3,0
CLM03154,34.38,1,1,13,3,0
CLM03155,223.49,2,1,1,2,1
CLM03156,24.83,1,1,20,1,0
CLM03157,1.07,1,1,12,2,0
CLM03158,30.63,1,1,13,1,0
CLM03159,21.09,2,1,22,2,0
CLM03160,34.35,1,1,8,0,0
CLM03161,3.86,1,1,8,2,0
CLM03162,14.1,2,1,11,1,0
CLM03163,2.97,1,1,21,3,0
CLM03164,7.88,1,1,12,1,0
CLM03165,280.25,2,0,17,5,1
CLM03166,31.49,1,1,14,0,0
CLM03167,6.6,1,1,11,3,0
CLM03168,21.46,1,1,18,3,0
CLM03169,8.18,2,0,18,2,0
CLM03170,39.89,1,1,16,3,0
CLM03171,4.99,2,0,13,2,0
CLM03172,35.68,1,1,22,0,0
CLM03173,26.56,3,1,15,1,0
CLM03174,44.19,2,1,17,1,0
CLM03175,147.46,2,1,10,1,1
CLM03176,44.78,1,1,17,4,0
CLM03177,114.86,2,0,5,4,1
CLM03178,8.98,1,1,15,3,0
CLM03179,36.14,2,1,20,2,0
CLM03180,11.77,4,1,9,7,1
CLM03181,30.23,8,1,16,4,1
CLM03182,247.65,1,0,5,3,1
CLM03183,9.48,1,0,2,1,1
CLM03184,33.14,1,0,9,1,0
CLM03185,43.45,2,1,17,0,0
CLM03186,2.53,1,0,9,1,0
CLM03187,50.27,3,0,1,4,1
CLM03188,17.41,1,1,13,3,0
CLM03189,8.37,1,1,8,3,0
CLM03190,0.28,1,1,11,4,0
CLM03191,8.52,1,1,13,1,0
CLM03192,34.03,1,1,16,4,0
CLM03193,28.83,1,1,18,1,0
CLM03194,29.47,2,1,12,0,0
CLM03195,36.11,1,0,19,4,1
CLM03196,100.13,2,0,5,5,1
CLM03197,34.71,2,1,9,4,0
CLM03198,37.79,1,1,22,2,0
CLM03199,34.35,1,0,13,1,0
CLM03200,1.92,1,1,21,2,0
CLM03201,38.09,3,1,21,3,0
CLM03202,76.99,2,0,1,9,1
CLM03203,39.16,1,1,20,1,0
CLM03204,65.19,2,0,3,11,1
CLM03205,0.98,6,0,9,7,1
CLM03206,21.89,1,1,12,3,0
CLM03207,2.69,2,1,17,3,0
CLM03208,6.37,1,1,13,3,0
CLM03209,43.06,1,1,16,4,0
CLM03210,5.48,1,1,18,1,0
CLM03211,43.67,1,1,20,1,0
CLM03212,14.68,1,1,17,3,0
CLM03213,24.97,1,1,13,1,0
CLM03214,35.17,1,0,14,1,0
CLM03215,21.14,1,1,10,3,0
CLM03216,28.06,1,1,15,0,0
CLM03217,34.98,1,1,11,2,0
CLM03218,2.66,1,1,17,2,0
CLM03219,21.71,1,1,17,3,0
CLM03220,27.21,1,1,13,4,0
CLM03221,13.3,1,1,16,1,0
CLM03222,19.03,1,1,15,1,0
CLM03223,223.36,2,0,11,4,1
CLM03224,44.68,1,1,12,4,0
CLM03225,14.13,2,1,13,4,0
CLM03226,7.33,1,0,10,0,0
CLM03227,24.87,1,1,19,4,0
CLM03228,14.57,4,1,19,3,1
CLM03229,14.58,1,1,8,1,0
CLM03230,41.71,1,1,12,1,0
CLM03231,16.07,3,1,10,4,1
CLM03232,24.53,1,1,19,1,0
CLM03233,4.03,1,1,15,1,0
CLM03234,29.01,1,1,14,3,0
CLM03235,131.19,1,0,16,3,1
CLM03236,34.02,1,1,16,3,0
CLM03237,79.05,2,0,0,7,1
CLM03238,9.4,1,1,9,4,0
CLM03239,22.91,1,1,11,4,0
CLM03240,24.91,2,0,17,3,1
CLM03241,7.19,1,1,17,1,0
CLM03242,11.72,1,1,7,3,0
CLM03243,29.31,1,1,12,0,0
CLM03244,102.0,3,0,1,8,1
CLM03245,30.34,2,1,18,3,0
CLM03246,22.67,2,0,6,5,1
CLM03247,262.51,2,0,15,6,1
CLM03248,14.73,3,1,12,3,0
CLM03249,26.85,1,1,14,0,0
CLM03250,39.8,2,1,7,2,0
CLM03251,13.66,1,1,12,0,0
CLM03252,121.97,2,1,2,3,1
CLM03253,1.01,1,1,16,1,0
CLM03254,41.86,2,1,13,0,0
CLM03255,33.49,1,1,22,1,0
CLM03256,131.66,2,1,0,6,1
CLM03257,2.85,1,1,19,3,0
CLM03258,33.22,2,0,5,1,1
CLM03259,1.98,1,1,15,2,0
CLM03260,9.12,1,1,13,1,0
CLM03261,36.47,3,1,20,4,0
CLM03262,21.98,1,1,8,2,0
CLM03263,26.91,1,1,12,2,0
CLM03264,16.71,1,1,18,3,0
CLM03265,21.04,5,1,4,10,1
CLM03266,18.35,2,1,15,1,0
CLM03267,16.14,1,1,12,0,0
CLM03268,41.32,3,1,17,4,0
CLM03269,33.52,2,1,13,3,0
CLM03270,5.03,7,0,16,4,1
CLM03271,11.46,1,0,14,2,0
CLM03272,14.65,1,1,19,4,0
CLM03273,17.68,1,1,10,1,0
CLM03274,20.41,1,1,13,0,0
CLM03275,43.62,1,1,9,2,0
CLM03276,18.28,1,1,10,1,0
CLM03277,106.64,1,0,2,3,1
CLM03278,5.35,2,1,7,4,0
CLM03279,17.45,1,1,22,4,0
CLM03280,30.56,3,1,18,0,0
CLM03281,21.31,1,1,10,3,0
CLM03282,27.91,1,0,22,0,0
CLM03283,43.32,1,1,15,4,0
CLM03284,262.74,1,1,12,6,1
CLM03285,27.16,1,1,21,1,0
CLM03286,4.27,1,1,7,4,0
CLM03287,22.59,1,1,19,4,0
CLM03288,2.19,1,1,22,1,0
CLM03289,13.2,1,1,17,3,0
CLM03290,264.22,1,1,15,2,1
CLM03291,106.48,3,0,3,4,1
CLM03292,10.05,2,1,22,1,0
CLM03293,36.38,2,1,12,1,0
CLM03294,92.36,2,0,3,11,1
CLM03295,31.45,1,1,18,4,0
CLM03296,11.16,2,0,2,1,1
CLM03297,96.53,5,0,3,12,1
CLM03298,40.8,2,1,12,0,0
CLM03299,29.91,1,0,18,4,0
CLM03300,3.01,1,1,20,0,0
CLM03301,10.45,1,1,19,0,0
CLM03302,22.96,1,1,15,4,0
CLM03303,13.65,1,1,14,3,0
CLM03304,8.49,1,1,10,1,0
CLM03305,28.5,1,1,11,1,0
CLM03306,6.54,1,1,9,4,0
CLM03307,16.54,2,0,7,3,1
CLM03308,33.86,1,1,19,0,0
CLM03309,32.69,1,1,14,1,0
CLM03310,42.72,1,1,12,1,0
CLM03311,12.94,1,1,7,3,0
CLM03312,276.16,1,0,11,3,1
CLM03313,20.9,1,0,16,4,0
CLM03314,41.37,2,1,22,3,0
CLM03315,37.78,1,1,11,3,0
CLM03316,31.11,3,1,9,2,0
CLM03317,42.04,2,1,14,2,0
CLM03318,14.59,1,1,16,1,0
CLM03319,23.3,1,1,20,1,0
CLM03320,40.07,1,1,16,1,0
CLM03321,16.27,1,1,21,4,0
CLM03322,5.27,1,1,14,1,0
CLM03323,28.5,1,1,22,2,0
CLM03324,21.8,1,1,17,1,0
CLM03325,3.24,1,1,19,0,0
CLM03326,67.84,5,0,3,12,1
CLM03327,12.47,1,1,8,3,0
CLM03328,22.03,1,1,17,0,0
CLM03329,247.23,1,0,2,3,1
CLM03330,5.1,1,0,23,4,1
CLM03331,40.11,1,1,17,4,0
CLM03332,12.79,1,1,15,4,0
CLM03333,10.64,1,1,14,1,0
CLM03334,37.13,1,1,12,0,0
CLM03335,27.64,3,1,10,0,0
CLM03336,18.29,1,1,12,1,0
CLM03337,0.14,1,1,19,3,0
CLM03338,4.52,1,1,21,1,0
CLM03339,17.3,1,1,15,1,0
CLM03340,22.12,1,1,17,0,0
CLM03341,27.7,1,1,18,1,0
CLM03342,27.04,1,1,19,1,0
CLM03343,15.9,1,1,14,3,0
CLM03344,21.14,1,0,14,0,0
CLM03345,36.0,1,1,19,0,0
CLM03346,32.59,2,1,15,2,0
CLM03347,16.5,3,1,12,1,0
CLM03348,29.03,1,1,8,3,0
CLM03349,34.23,1,0,9,4,0
CLM03350,2.25,1,0,21,1,0
CLM03351,38.63,1,0,14,3,0
CLM03352,23.42,1,1,8,4,0
CLM03353,35.29,2,0,12,2,0
CLM03354,42.39,2,1,13,4,0
CLM03355,3.03,1,1,12,4,0
CLM03356,30.43,1,0,4,5,1
CLM03357,11.05,1,1,15,4,0
CLM03358,22.54,2,1,12,0,0
CLM03359,38.09,1,1,18,4,0
CLM03360,20.81,1,1,14,1,0
CLM03361,33.95,1,1,7,2,0
CLM03362,35.95,1,1,19,4,0
CLM03363,29.13,1,1,19,2,0
CLM03364,18.35,1,1,8,1,0
CLM03365,108.94,2,0,4,10,1
CLM03366,13.48,1,1,7,1,0
CLM03367,28.73,1,1,11,2,0
CLM03368,6.4,2,0,15,3,0
CLM03369,32.08,1,1,11,3,0
CLM03370,11.04,1,1,10,2,0
CLM03371,15.77,2,1,20,0,0
CLM03372,15.96,1,1,22,0,0
CLM03373,8.71,2,1,10,1,0
CLM03374,25.27,1,1,18,0,0
CLM03375,15.03,1,1,17,2,0
CLM03376,36.06,1,1,22,3,0
CLM03377,1.63,1,1,9,1,0
CLM03378,17.01,1,1,15,1,0
CLM03379,56.52,5,0,2,10,1
CLM03380,1.98,1,1,20,4,0
CLM03381,35.98,2,1,15,1,0
CLM03382,268.94,2,1,2,2,1
CLM03383,44.15,2,1,9,3,0
CLM03384,15.42,1,1,22,2,0
CLM03385,24.66,2,1,17,4,0
CLM03386,28.66,2,0,19,2,1
CLM03387,1.0,1,1,16,3,0
CLM03388,44.61,1,1,15,0,0
CLM03389,24.98,1,1,14,3,0
CLM03390,41.67,1,1,20,3,0
CLM03391,14.9,1,1,22,0,0
CLM03392,41.68,1,1,20,1,0
CLM03393,44.03,1,1,16,1,0
CLM03394,44.9,2,1,13,3,0
CLM03395,10.58,1,1,17,1,0
CLM03396,26.71,2,1,9,0,0
CLM03397,40.35,8,0,1,3,1
CLM03398,1.47,1,1,18,4,0
CLM03399,148.15,1,0,18,1,1
CLM03400,27.65,1,1,12,3,0
CLM03401,22.07,1,1,9,4,0
CLM03402,2.92,1,1,10,3,0
CLM03403,31.01,1,1,12,3,0
CLM03404,16.14,1,1,19,3,0
CLM03405,10.58,3,1,17,1,0
CLM03406,6.69,1,1,10,1,0
CLM03407,6.72,3,1,10,8,1
CLM03408,32.34,1,1,16,1,0
CLM03409,29.53,1,1,18,0,0
CLM03410,106.25,5,0,1,11,1
CLM03411,43.49,1,1,21,1,0
CLM03412,33.54,1,1,12,0,0
CLM03413,7.39,1,1,17,1,0
CLM03414,192.81,2,1,6,6,1
CLM03415,1.73,1,1,17,4,0
CLM03416,0.12,1,1,13,1,0
CLM03417,34.31,2,0,16,4,1
CLM03418,44.71,1,1,20,0,0
CLM03419,32.36,1,1,21,0,0
CLM03420,0.81,1,0,9,3,0
CLM03421,18.78,1,1,14,2,0
CLM03422,10.03,1,1,8,1,0
CLM03423,26.08,1,1,14,0,0
CLM03424,36.97,1,1,8,0,0
CLM03425,12.31,1,1,20,0,0
CLM03426,42.87,1,1,16,4,0
CLM03427,22.35,1,1,16,0,0
CLM03428,41.65,1,1,12,4,0
CLM03429,0.64,1,1,14,3,0
CLM03430,244.87,2,0,21,3,1
CLM03431,18.7,2,1,12,2,0
CLM03432,71.66,2,0,0,6,1
CLM03433,38.39,1,1,15,1,0
CLM03434,4.86,2,0,16,1,1
CLM03435,27.65,1,1,9,2,0
CLM03436,88.17,4,0,5,4,1
CLM03437,27.92,2,1,9,1,0
CLM03438,259.35,1,1,20,3,1
CLM03439,105.49,5,0,0,12,1
CLM03440,18.11,1,1,22,4,0
CLM03441,3.01,3,1,22,4,0
CLM03442,17.43,1,1,8,0,0
CLM03443,0.17,1,0,18,2,0
CLM03444,37.69,2,1,9,1,0
CLM03445,26.76,1,1,11,3,0
CLM03446,44.83,1,1,8,2,0
CLM03447,24.17,1,1,10,0,0
CLM03448,29.92,3,1,19,1,0
CLM03449,38.24,3,0,18,0,0
CLM03450,33.24,1,1,16,2,0
CLM03451,4.19,1,1,10,2,0
CLM03452,103.76,4,0,0,6,1
CLM03453,26.2,1,1,16,4,0
CLM03454,41.08,1,1,16,4,0
CLM03455,4.52,1,0,16,3,0
CLM03456,33.35,4,0,3,3,1
CLM03457,18.77,2,0,12,5,1
CLM03458,286.72,1,0,10,2,1
CLM03459,41.32,1,1,7,3,0
CLM03460,31.87,1,0,14,3,0
CLM03461,10.93,1,0,15,5,1
CLM03462,19.34,1,1,16,2,0
CLM03463,78.81,4,0,2,7,1
CLM03464,40.03,1,1,22,0,0
CLM03465,18.25,1,1,11,4,0
CLM03466,28.84,1,1,11,0,0
CLM03467,11.25,1,1,19,1,0
CLM03468,12.44,1,1,13,0,0
CLM03469,0.62,1,1,11,1,0
CLM03470,35.35,2,1,20,3,0
CLM03471,30.61,1,1,11,1,0
CLM03472,8.46,1,0,14,3,0
CLM03473,12.33,1,1,21,1,0
CLM03474,54.17,5,0,4,8,1
CLM03475,4.97,1,1,12,3,0
CLM03476,21.3,1,1,21,2,0
CLM03477,10.09,1,1,22,3,0
CLM03478,21.62,1,1,14,3,0
CLM03479,44.39,1,1,11,0,0
CLM03480,16.69,1,1,16,3,0
CLM03481,35.39,1,0,9,3,1
CLM03482,34.1,1,1,12,3,0
CLM03483,0.15,2,1,20,4,0
CLM03484,21.65,1,1,20,2,0
CLM03485,12.24,1,1,18,0,0
CLM03486,28.11,2,1,17,2,0
CLM03487,10.85,1,1,7,0,0
CLM03488,66.19,2,0,1,11,1
CLM03489,44.82,1,1,21,1,0
CLM03490,9.65,1,1,7,4,0
CLM03491,44.61,1,1,13,0,0
CLM03492,10.65,1,1,14,0,0
CLM03493,12.47,1,1,7,3,0
CLM03494,9.74,1,1,9,4,0
CLM03495,41.62,1,1,18,2,0
CLM03496,25.03,1,1,7,2,0
CLM03497,37.0,1,1,12,1,0
CLM03498,8.89,1,1,21,1,0
CLM03499,1.42,1,1,18,2,0
CLM03500,19.43,1,1,12,3,0
CLM03501,7.71,1,1,20,0,0
CLM03502,96.11,2,0,13,2,1
CLM03503,7.48,1,1,17,3,0
CLM03504,87.3,3,0,3,10,1
CLM03505,81.16,4,0,2,7,1
CLM03506,35.92,1,1,16,3,0
CLM03507,20.92,1,1,11,0,0
CLM03508,31.51,2,1,22,3,0
CLM03509,26.13,1,1,12,4,0
CLM03510,35.95,1,1,9,1,0
CLM03511,3.76,1,1,15,2,0
CLM03512,37.26,1,1,13,1,0
CLM03513,9.92,1,1,21,0,0
CLM03514,28.52,1,1,21,1,0
CLM03515,44.67,1,1,7,0,0
CLM03516,31.09,2,1,9,2,0
CLM03517,94.59,2,0,0,7,1
CLM03518,36.24,1,1,18,0,0
CLM03519,33.68,1,1,18,2,0
CLM03520,5.18,2,1,16,2,0
CLM03521,5.92,2,0,9,4,1
CLM03522,34.56,1,1,16,4,0
CLM03523,1.91,1,1,20,3,0
CLM03524,0.11,2,0,7,4,1
CLM03525,15.37,1,1,11,3,0
CLM03526,5.53,1,1,14,2,0
CLM03527,2.2,1,1,19,0,0
CLM03528,1.77,1,1,14,3,0
CLM03529,27.64,1,1,7,4,0
CLM03530,42.89,2,1,11,0,0
CLM03531,114.97,5,0,2,12,1
CLM03532,21.17,1,0,8,3,1
CLM03533,28.97,1,1,14,4,0
CLM03534,32.32,1,1,19,2,0
CLM03535,30.28,1,1,16,1,0
CLM03536,29.03,1,1,16,1,0
CLM03537,102.95,3,0,2,12,1
CLM03538,4.68,2,1,21,0,0
CLM03539,13.12,3,1,18,2,0
CLM03540,38.98,1,1,14,2,0
CLM03541,30.74,1,0,7,0,0
CLM03542,13.85,1,1,7,1,0
CLM03543,16.58,1,1,12,2,0
CLM03544,43.76,1,1,8,2,0
CLM03545,2.3,2,0,7,2,1
CLM03546,9.4,1,1,15,4,0
CLM03547,31.9,1,1,11,0,0
CLM03548,81.83,5,0,5,5,1
CLM03549,27.29,1,1,13,3,0
CLM03550,18.22,1,1,20,0,0
CLM03551,43.03,2,1,22,2,0
CLM03552,4.29,2,1,7,0,0
CLM03553,9.39,1,1,10,2,0
CLM03554,5.04,1,1,7,1,0
CLM03555,15.02,1,1,16,4,0
CLM03556,79.09,2,0,4,7,1
CLM03557,27.44,1,1,9,2,0
CLM03558,36.38,2,1,16,0,0
CLM03559,10.16,1,1,7,4,0
CLM03560,63.63,3,0,1,12,1
CLM03561,140.5,2,1,2,1,1
CLM03562,1.64,1,1,11,4,0
CLM03563,42.33,1,1,7,2,0
CLM03564,42.1,1,0,8,4,0
CLM03565,5.24,1,1,7,0,0
CLM03566,39.37,1,1,18,3,0
CLM03567,27.33,1,1,19,1,0
CLM03568,3.27,2,1,12,1,0
CLM03569,15.32,1,1,12,3,0
CLM03570,21.84,1,1,11,4,0
CLM03571,23.6,1,1,8,0,0
CLM03572,40.34,1,1,21,1,0
CLM03573,10.68,2,0,11,3,0
CLM03574,162.35,1,0,3,6,1
CLM03575,31.1,1,1,18,4,0
CLM03576,2.92,1,1,7,3,0
CLM03577,26.23,1,1,20,4,0
CLM03578,16.91,1,1,21,0,0
CLM03579,13.3,1,1,19,4,0
CLM03580,14.87,1,1,16,4,0
CLM03581,43.87,1,1,13,0,0
CLM03582,35.12,1,1,11,3,0
CLM03583,25.19,2,1,7,4,0
CLM03584,17.91,1,1,7,3,0
CLM03585,203.57,1,0,10,6,1
CLM03586,40.85,1,1,11,4,0
CLM03587,37.62,3,1,18,3,0
CLM03588,5.3,1,1,20,2,0
CLM03589,104.89,5,0,4,9,1
CLM03590,6.6,1,1,19,4,0
CLM03591,18.31,1,1,7,4,0
CLM03592,19.17,1,1,11,1,0
CLM03593,14.12,1,0,10,2,0
CLM03594,34.97,1,1,16,4,0
CLM03595,40.45,2,1,12,3,0
CLM03596,0.04,1,1,19,3,0
CLM03597,263.42,2,0,2,1,1
CLM03598,36.64,1,0,7,0,0
CLM03599,16.88,1,1,9,2,0
CLM03600,3.29,1,1,20,1,0
CLM03601,23.48,2,0,20,1,0
CLM03602,28.69,5,0,15,10,1
CLM03603,12.67,1,1,21,1,0
CLM03604,34.33,1,1,11,2,0
CLM03605,102.21,5,0,5,11,1
CLM03606,41.54,3,1,9,2,0
CLM03607,97.22,4,0,0,7,1
CLM03608,20.42,1,1,17,2,0
CLM03609,7.71,1,0,10,3,0
CLM03610,3.56,1,1,12,0,0
CLM03611,163.56,1,1,7,5,1
CLM03612,14.3,1,1,18,3,0
CLM03613,96.35,2,1,8,5,1
CLM03614,110.52,4,0,0,6,1
CLM03615,13.23,1,1,20,2,0
CLM03616,2.38,1,1,10,3,0
CLM03617,4.87,1,1,22,4,0
CLM03618,83.08,1,0,15,5,1
CLM03619,8.21,1,1,20,1,0
CLM03620,15.31,1,1,21,1,0
CLM03621,39.0,1,1,14,0,0
CLM03622,7.97,1,1,7,2,0
CLM03623,33.76,2,1,20,3,0
CLM03624,44.75,1,1,19,3,0
CLM03625,18.23,1,1,7,2,0
CLM03626,16.93,1,1,12,1,0
CLM03627,15.72,1,1,19,2,0
CLM03628,44.5,3,1,12,5,1
CLM03629,23.53,1,1,11,2,0
CLM03630,43.6,1,0,15,1,0
CLM03631,27.4,1,1,7,1,0
CLM03632,109.56,2,0,4,7,1
CLM03633,24.4,3,1,15,4,0
CLM03634,29.18,1,1,9,0,0
CLM03635,20.33,1,1,8,3,0
CLM03636,66.47,5,0,3,10,1
CLM03637,24.27,3,1,21,2,0
CLM03638,3.51,1,1,21,3,0
CLM03639,22.16,1,1,20,4,0
CLM03640,38.05,1,1,13,3,0
CLM03641,1.72,1,1,7,3,0
CLM03642,30.71,1,1,15,0,0
CLM03643,39.05,1,1,17,3,0
CLM03644,1.38,1,1,12,2,0
CLM03645,12.07,1,1,21,4,0
CLM03646,6.32,1,1,12,1,0
CLM03647,5.99,1,1,15,3,0
CLM03648,10.0,2,1,10,2,0
CLM03649,11.73,1,0,12,4,0
CLM03650,32.51,2,1,17,3,0
CLM03651,16.15,1,0,22,2,1
CLM03652,27.36,1,1,10,4,0
CLM03653,16.62,1,1,15,3,0
CLM03654,25.14,1,1,22,2,0
CLM03655,10.09,1,1,10,4,0
CLM03656,3.35,1,0,22,1,0
CLM03657,28.19,1,0,8,1,1
CLM03658,17.75,3,1,9,10,1
CLM03659,64.16,3,0,5,6,1
CLM03660,39.87,1,1,10,1,0
CLM03661,20.13,1,1,15,1,0
CLM03662,28.95,1,0,9,0,0
CLM03663,7.98,1,1,10,4,0
CLM03664,25.27,1,1,22,0,0
CLM03665,5.84,1,1,18,3,0
CLM03666,152.8,2,1,1,3,1
CLM03667,26.26,1,1,21,2,0
CLM03668,7.54,1,1,17,2,0
CLM03669,15.28,1,0,17,4,0
CLM03670,22.59,1,1,10,0,0
CLM03671,19.26,1,1,7,0,0
CLM03672,76.08,3,0,4,7,1
CLM03673,221.38,1,1,10,1,1
CLM03674,14.58,1,1,20,4,0
CLM03675,30.69,1,1,19,3,0
CLM03676,44.78,1,1,14,3,0
CLM03677,28.68,1,0,20,1,0
CLM03678,5.84,1,0,12,2,0
CLM03679,42.74,1,1,12,4,0
CLM03680,4.76,1,1,11,1,0
CLM03681,39.54,1,1,9,0,0
CLM03682,0.37,1,1,15,3,0
CLM03683,82.42,2,0,4,6,1
CLM03684,18.18,1,1,12,1,0
CLM03685,21.6,1,1,18,4,0
CLM03686,21.77,1,1,8,2,0
CLM03687,259.67,2,1,21,5,1
CLM03688,4.6,1,1,21,0,0
CLM03689,7.9,1,1,21,1,0
CLM03690,29.49,2,0,7,2,0
CLM03691,6.98,2,0,13,3,0
CLM03692,42.99,1,1,9,2,0
CLM03693,24.78,1,1,18,1,0
CLM03694,38.51,1,1,16,2,0
CLM03695,22.01,1,1,22,1,0
CLM03696,11.12,3,1,8,7,1
CLM03697,42.89,1,1,10,1,0
CLM03698,27.16,1,1,7,1,0
CLM03699,19.81,1,1,21,4,0
CLM03700,32.34,1,1,17,1,0
CLM03701,25.12,2,1,11,0,0
CLM03702,33.87,1,1,19,0,0
CLM03703,7.8,2,1,22,4,0
CLM03704,30.87,1,1,21,2,0
CLM03705,31.2,1,1,18,1,0
CLM03706,24.07,2,1,8,1,0
CLM03707,66.54,5,0,5,5,1
CLM03708,38.48,1,1,9,2,0
CLM03709,7.34,1,1,9,0,0
CLM03710,28.93,1,0,18,0,0
CLM03711,140.98,1,0,19,2,1
CLM03712,25.94,3,1,22,0,0
CLM03713,5.18,1,1,11,0,0
CLM03714,5.31,1,1,21,3,0
CLM03715,29.71,1,1,9,0,0
CLM03716,5.83,4,0,3,3,1
CLM03717,32.53,1,0,21,1,0
CLM03718,28.03,1,1,13,3,0
CLM03719,9.38,1,1,16,4,0
CLM03720,69.74,2,0,0,8,1
CLM03721,15.79,1,0,10,1,1
CLM03722,14.7,1,1,19,1,0
CLM03723,63.56,4,0,2,10,1
CLM03724,2.97,1,1,13,4,0
CLM03725,5.77,1,1,7,0,0
CLM03726,20.42,1,1,18,4,0
CLM03727,16.5,1,0,13,0,0
CLM03728,3.37,1,1,11,3,0
CLM03729,19.01,1,1,14,4,0
CLM03730,2.71,1,1,9,3,0
CLM03731,26.59,1,1,16,4,0
CLM03732,40.55,1,1,12,0,0
CLM03733,31.96,1,1,10,0,0
CLM03734,40.86,1,1,21,2,0
CLM03735,35.41,1,1,18,2,0
CLM03736,37.96,2,1,10,1,0
CLM03737,11.3,1,1,8,0,0
CLM03738,23.14,1,1,20,4,0
CLM03739,20.22,1,0,22,1,0
CLM03740,1.92,1,1,18,3,0
CLM03741,34.74,1,0,10,1,1
CLM03742,8.8,1,1,14,0,0
CLM03743,10.31,1,1,16,2,0
CLM03744,42.92,1,1,19,1,0
CLM03745,83.83,2,0,11,5,1
CLM03746,30.44,1,1,15,3,0
CLM03747,81.2,1,0,19,4,1
CLM03748,115.71,4,0,3,10,1
CLM03749,6.7,1,1,14,1,0
CLM03750,21.38,1,0,19,3,0
CLM03751,13.98,1,1,9,0,0
CLM03752,26.66,1,0,8,1,1
CLM03753,23.42,1,0,22,5,1
CLM03754,38.61,1,1,7,2,0
CLM03755,44.89,1,1,8,2,0
CLM03756,22.58,1,1,22,3,0
CLM03757,23.81,1,1,9,1,0
CLM03758,19.76,1,1,16,0,0
CLM03759,17.19,1,1,16,0,0
CLM03760,25.7,1,1,17,3,0
CLM03761,33.16,2,1,16,4,0
CLM03762,5.13,1,1,9,2,0
CLM03763,44.46,8,0,0,6,1
CLM03764,23.2,1,1,12,0,0
CLM03765,114.84,1,1,3,5,1
CLM03766,35.96,1,1,21,1,0
CLM03767,3.76,1,1,16,4,0
CLM03768,54.94,5,0,2,8,1
CLM03769,7.23,1,0,18,4,0
CLM03770,41.72,1,1,18,3,0
CLM03771,24.26,1,1,8,3,0
CLM03772,21.3,1,1,13,3,0
CLM03773,13.48,1,1,9,1,0
CLM03774,22.49,1,1,12,4,0
CLM03775,25.19,1,1,19,4,0
CLM03776,30.16,1,1,8,2,0
CLM03777,32.1,5,0,18,9,1
CLM03778,22.25,7,0,5,10,1
CLM03779,40.22,1,1,17,3,0
CLM03780,35.06,1,1,19,1,0
CLM03781,2.03,1,1,16,4,0
CLM03782,24.61,1,0,20,0,0
CLM03783,23.03,1,1,11,4,0
CLM03784,17.37,1,0,14,3,0
CLM03785,24.6,1,0,14,2,0
